,R0,f0,dw,Rm,bg
0,1.0038007497787476,3023.369384765625,10.304435729980469,1521.2316062750083,-1560.4457946127654
1,1.0130432844161987,2921.168212890625,19.457822799682617,1485.108785073074,-1560.4457946127654
2,1.0174670219421387,2933.0380859375,6.672201156616211,1529.2117700022352,-1560.4457946127654
